,brand,category,rating,number_of_reviews,love,price,online_only,exclusive,limited_edition,price_box,category_map,brand_encoding,online_only_No,online_only_Yes,exclusive_No,exclusive_Yes,limited_edition_No,limited_edition_Yes,rating_map
640,Marc Jacobs Fragrances,Cologne,5.0,0.5352112676056338,0.0,93.0,No,No,No,9.60304998506914,2,38,1,0,1,0,1,0,1
641,Marc Jacobs Fragrances,Perfume,4.0,0.7793427230046949,0.7990645098421361,99.0,No,No,No,9.846867029289216,3,38,1,0,1,0,1,0,1
642,Marc Jacobs Fragrances,Perfume,5.0,-0.2065727699530516,-0.0779575131553303,86.0,No,Yes,Yes,9.304217753435424,3,38,1,0,0,1,0,1,1
643,Marc Jacobs Fragrances,Perfume,4.5,1.568075117370892,1.0134476710192946,95.0,No,No,No,9.685517901520962,3,38,1,0,1,0,1,0,1
644,Marc Jacobs Fragrances,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3825764958097836,114.0,Yes,No,Yes,10.414036550325743,1,38,0,1,1,0,0,1,1
645,Marc Jacobs Fragrances,Perfume,4.5,0.3568075117370892,0.7795751315533035,95.0,No,No,No,9.685517901520962,3,38,1,0,1,0,1,0,1
646,Marc Jacobs Fragrances,Perfume,4.0,0.0657276995305164,0.1754044045994932,62.0,No,No,Yes,8.127508568100522,3,38,1,0,1,0,0,1,1
647,Marc Jacobs Fragrances,Perfume,4.5,-0.215962441314554,-0.1754044045994932,100.0,No,Yes,Yes,9.886487181936577,3,38,1,0,0,1,0,1,1
648,Marc Jacobs Fragrances,Perfume,4.0,-0.244131455399061,-0.2851296043656207,86.0,No,Yes,Yes,9.304217753435424,3,38,1,0,0,1,0,1,1
649,Marc Jacobs Fragrances,Perfume,4.0,0.0938967136150234,-0.0389787565776651,62.0,No,No,Yes,8.127508568100522,3,38,1,0,1,0,0,1,1
650,Marc Jacobs Fragrances,Perfume,4.0,-0.056338028169014,-0.0974468914441629,62.0,No,No,Yes,8.127508568100522,3,38,1,0,1,0,0,1,1
651,Marc Jacobs Fragrances,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3098811147924381,90.0,No,Yes,Yes,9.476981766170557,1,38,1,0,0,1,0,1,1
652,Marc Jacobs Fragrances,Perfume Gift Sets,4.5,-0.1784037558685446,-0.1948937828883258,90.0,No,Yes,Yes,9.476981766170557,1,38,1,0,0,1,0,1,1
653,Marc Jacobs Fragrances,Perfume Gift Sets,0.0,-0.2535211267605634,-0.1169362697329955,45.0,No,Yes,No,7.081144362518933,1,38,1,0,0,1,1,0,1
654,Michael Kors,Perfume,4.5,4.535211267605634,1.695575911128435,118.0,Yes,No,No,10.556346352542793,3,62,0,1,1,0,1,0,1
655,Michael Kors,Perfume,4.0,0.215962441314554,0.565191970376145,118.0,Yes,No,No,10.556346352542793,3,62,0,1,1,0,1,0,1
656,Michael Kors,Perfume,4.5,0.215962441314554,0.5457025920873124,112.0,No,No,No,10.341564235665905,3,62,1,0,1,0,1,0,1
657,Michael Kors,Perfume Gift Sets,0.0,-0.2535211267605634,-0.4077177938023777,122.0,Yes,No,Yes,10.69530969343442,1,62,0,1,1,0,0,1,1
658,Michael Kors,Cologne,5.0,-0.1877934272300469,-0.2765542779185344,56.0,Yes,No,No,7.784283642881873,2,62,0,1,1,0,1,0,1
659,Miu Miu,Perfume,4.0,0.4037558685446009,0.233872539465991,99.0,No,No,No,9.846867029289216,3,51,1,0,1,0,1,0,1
660,Miu Miu,Perfume Gift Sets,4.5,-0.1220657276995305,1.6371077762619373,28.0,Yes,Yes,Yes,5.70452318145842,1,51,0,1,0,1,0,1,1
661,Miu Miu,Perfume,3.5,2.572769953051643,1.5786396413954396,126.0,No,No,No,10.831111229874148,3,51,1,0,1,0,1,0,1
662,Miu Miu,Perfume,4.0,0.5164319248826291,1.0914051841746248,107.0,No,No,No,10.156321937926906,3,51,1,0,1,0,1,0,1
663,Miu Miu,Perfume,3.5,1.0985915492957747,0.8575326447086338,126.0,No,No,No,10.831111229874148,3,51,1,0,1,0,1,0,1
664,Miu Miu,Perfume Gift Sets,5.0,-0.244131455399061,-0.233872539465991,35.0,No,No,Yes,6.327749712805777,1,51,1,0,1,0,0,1,1
665,Miu Miu,Perfume,4.0,-0.1032863849765258,0.0194893782888325,99.0,No,No,No,9.846867029289216,3,51,1,0,1,0,1,0,1
666,Miu Miu,Perfume Gift Sets,5.0,-0.2347417840375587,-0.3186513350224128,87.0,No,No,Yes,9.347928840156936,1,51,1,0,1,0,0,1,1
667,Miu Miu,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3691288247904892,85.0,Yes,No,Yes,9.260148490029655,1,51,0,1,1,0,0,1,1
668,Montblanc,Cologne,5.0,1.136150234741784,0.565191970376145,92.0,No,No,No,9.561348581144523,2,33,1,0,1,0,1,0,1
669,Montblanc,Perfume,5.0,-0.1690140845070422,-0.3270317676866108,98.0,No,No,No,9.806965006640148,3,33,1,0,1,0,1,0,1
670,Montblanc,Cologne,5.0,0.0093896713615023,-0.1364256480218281,75.0,No,No,No,8.798047900293017,2,33,1,0,1,0,1,0,1
671,Montblanc,Cologne,5.0,-0.1971830985915492,-0.302085363476905,78.0,No,No,No,8.940999128028045,2,33,1,0,1,0,1,0,1
672,Moschino,Perfume,4.5,0.2629107981220657,0.8380432664198012,76.0,Yes,No,No,8.846137110936349,3,17,0,1,1,0,1,0,1
673,Moschino,Cologne,4.0,-0.215962441314554,-0.3685441434418242,96.0,Yes,No,No,9.726295563932634,2,17,0,1,1,0,1,0,1
674,Moschino,Perfume Gift Sets,4.0,-0.1502347417840375,0.1948937828883258,20.0,No,No,No,4.839800743255356,1,17,1,0,1,0,1,0,1
675,Moschino,Perfume,4.0,0.863849765258216,2.5531085558370687,62.0,No,No,No,8.127508568100522,3,17,1,0,1,0,1,0,1
676,Mugler,Perfume,4.5,7.84037558685446,4.404599493276164,120.0,No,No,No,10.626234399741618,3,31,1,0,1,0,1,0,1
677,Mugler,Perfume,4.0,9.136150234741784,3.761450009744689,84.0,No,No,No,9.215713848773868,3,31,1,0,1,0,1,0,1
678,Mugler,Perfume,4.0,0.056338028169014,-0.0389787565776651,70.0,No,No,No,8.550605122246802,3,31,1,0,1,0,1,0,1
679,Narciso Rodriguez,Perfume,4.5,5.55868544600939,1.987916585460924,58.0,No,No,No,7.901441522764385,3,29,1,0,1,0,1,0,1
680,Narciso Rodriguez,Perfume,4.5,-0.1032863849765258,-0.1754044045994932,100.0,Yes,No,No,9.886487181936577,3,29,0,1,1,0,1,0,1
681,Narciso Rodriguez,Perfume,4.5,-0.1220657276995305,0.0389787565776651,128.0,No,No,No,10.897879691756224,3,29,1,0,1,0,1,0,1
682,Narciso Rodriguez,Perfume,4.5,2.676056338028169,1.6371077762619373,100.0,No,No,No,9.886487181936577,3,29,1,0,1,0,1,0,1
683,Narciso Rodriguez,Fragrance,0.0,-0.2535211267605634,-0.3611381796920678,46.0,Yes,No,Yes,7.149757390957891,0,29,0,1,1,0,0,1,1
684,Narciso Rodriguez,Perfume Gift Sets,4.0,-0.1877934272300469,0.1364256480218281,40.0,No,No,No,6.721017968599322,1,29,1,0,1,0,1,0,1
685,NEST New York,Perfume,4.0,0.9014084507042254,0.7016176183979731,74.0,No,Yes,No,8.749506568302204,3,21,1,0,0,1,1,0,1
686,NEST New York,Perfume,4.5,0.1314553990610328,0.0974468914441629,74.0,No,Yes,No,8.749506568302204,3,21,1,0,0,1,1,0,1
687,NEST New York,Perfume Gift Sets,4.0,-0.2347417840375587,-0.0389787565776651,40.0,No,Yes,Yes,6.721017968599322,1,21,1,0,0,1,0,1,1
688,NEST New York,Perfume,4.5,4.253521126760563,3.020853634769051,74.0,No,No,No,8.749506568302204,3,21,1,0,1,0,1,0,1
689,NEST New York,Perfume,4.5,0.5727699530516432,0.6431494835314754,128.0,Yes,No,No,10.897879691756224,3,21,0,1,1,0,1,0,1
690,NEST New York,Perfume,4.5,-0.1502347417840375,0.1559150263106607,27.0,No,Yes,No,5.606823093454363,3,21,1,0,0,1,1,0,1
691,NEST New York,Perfume Gift Sets,4.5,-0.1690140845070422,0.0974468914441629,22.0,No,Yes,Yes,5.076002742512173,1,21,1,0,0,1,0,1,1
692,NEST New York,Perfume,4.5,1.6807511737089202,1.6371077762619373,74.0,No,No,No,8.749506568302204,3,21,1,0,1,0,1,0,1
693,NEST New York,Perfume,4.5,2.8262910798122065,1.6371077762619373,74.0,No,No,No,8.749506568302204,3,21,1,0,1,0,1,0,1
694,NEST New York,Perfume,4.5,2.2347417840375585,1.2473202104852856,74.0,No,No,No,8.749506568302204,3,21,1,0,1,0,1,0,1
695,NEST New York,Perfume,4.5,0.3661971830985915,0.5067238355096473,74.0,No,Yes,No,8.749506568302204,3,21,1,0,0,1,1,0,1
696,NEST New York,Perfume,4.5,0.9953051643192488,0.8965114012862989,74.0,No,No,No,8.749506568302204,3,21,1,0,1,0,1,0,1
697,NEST New York,Fragrance,0.0,-0.2535211267605634,-0.3987526797895147,54.0,No,No,Yes,7.664151279756233,0,21,1,0,1,0,0,1,1
698,NEST New York,Fragrance,0.0,-0.2535211267605634,-0.407912687585266,54.0,Yes,No,Yes,7.664151279756233,0,21,0,1,1,0,0,1,1
699,NEST New York,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3778990450204638,22.0,No,Yes,Yes,5.076002742512173,1,21,1,0,0,1,0,1,1
700,NEST New York,Perfume Gift Sets,4.5,-0.1784037558685446,-0.2510231923601637,14.0,No,Yes,Yes,4.01311568041789,1,21,1,0,0,1,0,1,1
701,NEST New York,Perfume Gift Sets,4.5,0.1220657276995305,1.0134476710192946,40.0,No,Yes,No,6.721017968599322,1,21,1,0,0,1,1,0,1
702,Origins,Perfume,4.5,0.1408450704225352,0.3702981874878191,61.5,No,No,No,8.099820667183927,3,12,1,0,1,0,1,0,1
703,OUAI,Perfume,4.0,0.4037558685446009,0.7405963749756382,56.0,No,No,No,7.784283642881873,3,11,1,0,1,0,1,0,1
704,OUAI,Perfume,4.0,0.6666666666666666,1.0329370493081271,56.0,No,No,No,7.784283642881873,3,11,1,0,1,0,1,0,1
705,Paco Rabanne,Cologne,4.5,3.3615023474178405,1.5201715065289416,92.0,No,No,No,9.561348581144523,2,41,1,0,1,0,1,0,1
706,Paco Rabanne,Cologne,5.0,0.9953051643192488,0.7600857532644708,92.0,No,No,No,9.561348581144523,2,41,1,0,1,0,1,0,1
707,Paco Rabanne,Cologne,4.5,0.028169014084507,-0.1754044045994932,92.0,No,No,No,9.561348581144523,2,41,1,0,1,0,1,0,1
708,Paco Rabanne,Cologne,5.0,0.0751173708920187,-0.1559150263106607,100.0,No,No,No,9.886487181936577,2,41,1,0,1,0,1,0,1
709,Paco Rabanne,Perfume,5.0,-0.1784037558685446,-0.3326836873903722,100.0,No,No,No,9.886487181936577,3,41,1,0,1,0,1,0,1
710,Paco Rabanne,Cologne,5.0,-0.1408450704225352,-0.3167023971935295,92.0,No,No,No,9.561348581144523,2,41,1,0,1,0,1,0,1
711,Paco Rabanne,Cologne,4.5,-0.1502347417840375,-0.2566751120639252,86.0,No,No,No,9.304217753435424,2,41,1,0,1,0,1,0,1
712,philosophy,Perfume,4.5,9.136150234741784,5.632430325472617,50.0,No,No,No,7.414182971912106,3,8,1,0,1,0,1,0,1
713,philosophy,Perfume,4.5,7.52112676056338,2.358214772948743,50.0,No,No,No,7.414182971912106,3,8,1,0,1,0,1,0,1
714,philosophy,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3888130968622101,58.0,Yes,No,Yes,7.901441522764385,1,8,0,1,1,0,0,1,1
715,philosophy,Perfume,4.5,0.9671361502347418,0.7990645098421361,50.0,No,No,No,7.414182971912106,3,8,1,0,1,0,1,0,1
716,philosophy,Perfume,4.0,0.1971830985915492,-0.0194893782888325,60.0,No,No,No,8.01579744448119,3,8,1,0,1,0,1,0,1
717,philosophy,Perfume,4.5,5.117370892018779,1.3837458585071136,50.0,No,No,No,7.414182971912106,3,8,1,0,1,0,1,0,1
718,philosophy,Perfume,4.0,1.5586854460093895,1.0914051841746248,42.0,No,No,No,6.868662914071963,3,8,1,0,1,0,1,0,1
719,philosophy,Perfume,4.0,0.4225352112676056,-0.1364256480218281,50.0,Yes,No,No,7.414182971912106,3,8,0,1,1,0,1,0,1
720,philosophy,Perfume Gift Sets,4.0,-0.244131455399061,-0.3699083999220425,74.0,No,No,No,8.749506568302204,1,8,1,0,1,0,1,0,1
721,philosophy,Perfume,4.0,0.0751173708920187,0.0,50.0,No,No,No,7.414182971912106,3,8,1,0,1,0,1,0,1
722,philosophy,Perfume,4.5,3.6901408450704234,0.0584681348664977,50.0,No,No,Yes,7.414182971912106,3,8,1,0,1,0,0,1,1
723,philosophy,Perfume Gift Sets,4.5,-0.2253521126760563,-0.2482946793997271,49.0,Yes,No,Yes,7.349509945238935,1,8,0,1,1,0,0,1,1
724,philosophy,Perfume,4.0,0.7136150234741784,-0.0194893782888325,50.0,No,No,No,7.414182971912106,3,8,1,0,1,0,1,0,1
725,PHLUR,Perfume,4.5,-0.056338028169014,-0.1948937828883258,96.0,No,No,No,9.726295563932634,3,49,1,0,1,0,1,0,1
726,PHLUR,Perfume,4.5,0.2535211267605634,0.0584681348664977,96.0,No,No,No,9.726295563932634,3,49,1,0,1,0,1,0,1
727,PHLUR,Perfume,4.0,0.0,-0.2798674722276359,96.0,No,No,No,9.726295563932634,3,49,1,0,1,0,1,0,1
728,PHLUR,Perfume Gift Sets,4.0,-0.1971830985915492,-0.2652504385110115,18.0,No,No,No,4.586386148823696,1,49,1,0,1,0,1,0,1
729,PHLUR,Perfume,4.5,-0.1502347417840375,-0.2944845059442604,96.0,No,No,No,9.726295563932634,3,49,1,0,1,0,1,0,1
730,PHLUR,Cologne,4.5,-0.1314553990610328,-0.2785032157474176,96.0,No,No,No,9.726295563932634,2,49,1,0,1,0,1,0,1
731,PHLUR,Perfume,4.5,-0.0845070422535211,-0.2143831611771584,96.0,No,No,No,9.726295563932634,3,49,1,0,1,0,1,0,1
732,PHLUR,Perfume,4.5,-0.1784037558685446,-0.2968232313389203,96.0,No,No,No,9.726295563932634,3,49,1,0,1,0,1,0,1
733,PHLUR,Perfume,4.5,-0.1220657276995305,-0.2742155525238745,96.0,No,No,No,9.726295563932634,3,49,1,0,1,0,1,0,1
734,Pink Sugar,Perfume,4.5,27.91549295774648,8.789709608263497,30.0,No,Yes,No,5.892806489984965,3,2,1,0,0,1,1,0,1
735,PINROSE,Perfume,4.0,1.164319248826291,1.2473202104852856,77.0,No,Yes,No,8.893784278203992,3,25,1,0,0,1,1,0,1
736,PINROSE,Perfume,4.0,0.4694835680751174,0.2143831611771584,77.0,No,Yes,No,8.893784278203992,3,25,1,0,0,1,1,0,1
737,PINROSE,Perfume,4.0,0.4131455399061033,0.2923406743324888,77.0,No,Yes,No,8.893784278203992,3,25,1,0,0,1,1,0,1
738,PINROSE,Perfume Gift Sets,4.0,-0.1784037558685446,-0.0389787565776651,25.0,No,Yes,Yes,5.403531282328869,1,25,1,0,0,1,0,1,1
739,PINROSE,Perfume,4.0,0.3849765258215962,0.2728512960436562,77.0,No,Yes,No,8.893784278203992,3,25,1,0,0,1,1,0,1
740,PINROSE,Perfume,4.0,0.0093896713615023,0.0389787565776651,77.0,No,Yes,No,8.893784278203992,3,25,1,0,0,1,1,0,1
741,PINROSE,Perfume,4.0,0.0938967136150234,0.1364256480218281,77.0,No,Yes,No,8.893784278203992,3,25,1,0,0,1,1,0,1
742,PINROSE,Perfume,4.5,-0.1314553990610328,0.1948937828883258,48.0,No,Yes,No,7.28390388000638,3,25,1,0,0,1,1,0,1
743,PINROSE,Perfume,4.0,0.431924882629108,0.4287663223543169,77.0,No,Yes,No,8.893784278203992,3,25,1,0,0,1,1,0,1
744,PINROSE,Perfume,5.0,-0.244131455399061,-0.3714675501851491,27.0,No,No,No,5.606823093454363,3,25,1,0,1,0,1,0,1
745,PINROSE,Perfume,5.0,-0.2347417840375587,-0.3812122393295654,27.0,No,No,No,5.606823093454363,3,25,1,0,1,0,1,0,1
746,PINROSE,Perfume,4.0,0.1126760563380281,0.1169362697329955,77.0,No,Yes,No,8.893784278203992,3,25,1,0,0,1,1,0,1
747,PINROSE,Perfume,4.0,-0.0657276995305164,-0.0974468914441629,77.0,No,Yes,No,8.893784278203992,3,25,1,0,0,1,1,0,1
748,Prada,Perfume,4.0,9.136150234741784,8.380432664198013,126.0,No,No,No,10.831111229874148,3,54,1,0,1,0,1,0,1
749,Prada,Cologne,5.0,0.2629107981220657,0.233872539465991,94.0,No,No,No,9.64443787350625,2,54,1,0,1,0,1,0,1
750,Prada,Cologne,5.0,1.1737089201877935,0.5846813486649776,112.0,No,No,No,10.341564235665905,2,54,1,0,1,0,1,0,1
751,Prada,Cologne,5.0,0.0657276995305164,-0.0779575131553303,102.0,No,No,No,9.964900870787623,2,54,1,0,1,0,1,0,1
752,Prada,Cologne,5.0,0.6948356807511737,0.2533619177548236,94.0,No,No,No,9.64443787350625,2,54,1,0,1,0,1,0,1
753,Prada,Perfume,4.0,-0.0657276995305164,-0.0584681348664977,76.0,No,No,No,8.846137110936349,3,54,1,0,1,0,1,0,1
754,Prada,Perfume,4.5,0.6948356807511737,1.2083414539076205,126.0,No,No,No,10.831111229874148,3,54,1,0,1,0,1,0,1
755,Prada,Perfume,3.5,0.5633802816901409,0.5846813486649776,126.0,No,Yes,No,10.831111229874148,3,54,1,0,0,1,1,0,1
756,Prada,Cologne,4.5,0.6666666666666666,-0.0779575131553303,74.0,No,No,No,8.749506568302204,2,54,1,0,1,0,1,0,1
757,Prada,Perfume,4.5,0.8356807511737089,1.0134476710192946,102.0,No,No,No,9.964900870787623,3,54,1,0,1,0,1,0,1
758,Prada,Perfume,4.0,1.1549295774647887,1.1888520756187877,102.0,No,No,No,9.964900870787623,3,54,1,0,1,0,1,0,1
759,Prada,Perfume,4.5,1.755868544600939,0.8380432664198012,126.0,No,No,No,10.831111229874148,3,54,1,0,1,0,1,0,1
760,Prada,Perfume Gift Sets,4.0,-0.2065727699530516,0.1754044045994932,30.0,No,No,Yes,5.892806489984965,1,54,1,0,1,0,0,1,1
761,Prada,Perfume Gift Sets,5.0,-0.244131455399061,-0.3135840966673163,78.0,No,Yes,Yes,8.940999128028045,1,54,1,0,0,1,0,1,1
762,Prada,Cologne,5.0,0.0093896713615023,-0.243422334827519,98.0,No,No,No,9.806965006640148,2,54,1,0,1,0,1,0,1
763,rag & bone,Perfume,5.0,-0.2065727699530516,-0.2833755603196258,150.0,No,Yes,No,11.58809224176199,3,73,1,0,0,1,1,0,1
764,rag & bone,Perfume,4.5,-0.1877934272300469,-0.3441824205807834,150.0,No,Yes,No,11.58809224176199,3,73,1,0,0,1,1,0,1
765,rag & bone,Perfume,4.0,-0.1971830985915492,-0.2467355291366205,150.0,No,Yes,No,11.58809224176199,3,73,1,0,0,1,1,0,1
766,rag & bone,Perfume,3.5,-0.215962441314554,-0.3188462288053011,150.0,No,Yes,No,11.58809224176199,3,73,1,0,0,1,1,0,1
767,rag & bone,Perfume,3.5,-0.2253521126760563,-0.3724420190995907,150.0,No,Yes,No,11.58809224176199,3,73,1,0,0,1,1,0,1
768,rag & bone,Perfume,3.0,-0.2347417840375587,-0.3126096277528747,150.0,No,Yes,No,11.58809224176199,3,73,1,0,0,1,1,0,1
769,Ralph Lauren,Cologne,5.0,0.5352112676056338,0.4092769440654843,70.0,No,No,No,8.550605122246802,2,24,1,0,1,0,1,0,1
770,Ralph Lauren,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3753654258429156,106.0,Yes,No,Yes,10.118547853533446,1,24,0,1,1,0,0,1,1
771,Ralph Lauren,Perfume,4.5,4.347417840375587,-0.0194893782888325,98.0,No,No,No,9.806965006640148,3,24,1,0,1,0,1,0,1
772,Ralph Lauren,Perfume Gift Sets,4.0,-0.2347417840375587,-0.0584681348664977,25.0,No,No,Yes,5.403531282328869,1,24,1,0,1,0,0,1,1
773,Ralph Lauren,Cologne,4.5,5.502347417840376,-0.1948937828883258,77.0,No,No,No,8.893784278203992,2,24,1,0,1,0,1,0,1
774,Ralph Lauren,Cologne,5.0,0.8169014084507042,0.1754044045994932,70.0,No,No,No,8.550605122246802,2,24,1,0,1,0,1,0,1
775,Ralph Lauren,Cologne,4.5,2.3380281690140845,-0.4003118300526213,105.0,No,No,No,10.080522838937371,2,24,1,0,1,0,1,0,1
776,Ralph Lauren,Perfume,4.5,4.732394366197183,2.3777041512375754,82.0,No,No,No,9.125718454601753,3,24,1,0,1,0,1,0,1
777,Ralph Lauren,Cologne,4.5,1.3708920187793427,0.1169362697329955,70.0,No,No,No,8.550605122246802,2,24,1,0,1,0,1,0,1
778,Ralph Lauren,Cologne,4.5,-0.1126760563380281,-0.2461508477879555,56.0,No,No,No,7.784283642881873,2,24,1,0,1,0,1,0,1
779,Ralph Lauren,Perfume,4.0,-0.1971830985915492,-0.1948937828883258,98.0,No,No,No,9.806965006640148,3,24,1,0,1,0,1,0,1
780,Ralph Lauren,Cologne,4.5,0.1971830985915492,-0.233872539465991,72.0,No,No,No,8.651025360870298,2,24,1,0,1,0,1,0,1
781,Ralph Lauren,Cologne Gift Sets,0.0,-0.2535211267605634,-0.4178522705125706,98.0,Yes,No,No,9.806965006640148,4,24,0,1,1,0,1,0,1
782,Ralph Lauren,Perfume,4.5,-0.0657276995305164,0.0974468914441629,48.0,No,No,No,7.28390388000638,3,24,1,0,1,0,1,0,1
783,Ralph Lauren,Cologne Gift Sets,0.0,-0.2535211267605634,-0.426427596959657,112.0,Yes,No,No,10.341564235665905,4,24,0,1,1,0,1,0,1
784,Ralph Lauren,Cologne,4.5,1.8497652582159625,-0.2935100370298187,75.0,No,No,No,8.798047900293017,2,24,1,0,1,0,1,0,1
785,Ralph Lauren,Cologne,5.0,-0.2065727699530516,-0.3252777236406158,70.0,No,No,No,8.550605122246802,2,24,1,0,1,0,1,0,1
786,Ralph Lauren,Cologne,4.5,0.1126760563380281,-0.1364256480218281,68.0,No,No,No,8.448150593342275,2,24,1,0,1,0,1,0,1
787,Ralph Lauren,Cologne,4.5,2.056338028169014,-0.3599688169947379,90.0,No,No,No,9.476981766170557,2,24,1,0,1,0,1,0,1
788,Ralph Lauren,Cologne,4.5,-0.215962441314554,-0.3441824205807834,85.0,No,No,No,9.260148490029655,2,24,1,0,1,0,1,0,1
789,Ralph Lauren,Cologne,5.0,-0.2253521126760563,-0.3780939388033522,77.0,No,No,Yes,8.893784278203992,2,24,1,0,1,0,0,1,1
790,Ralph Lauren,Cologne Gift Sets,0.0,-0.2535211267605634,-0.4151237575521341,99.0,Yes,No,No,9.846867029289216,4,24,0,1,1,0,1,0,1
791,Sephora Favorites,Perfume Gift Sets,4.0,0.3943661971830985,3.625024361722861,65.0,No,Yes,Yes,8.290427086042193,1,15,1,0,0,1,0,1,1
792,Sephora Favorites,Cologne Gift Sets,5.0,-0.2347417840375587,-0.2143831611771584,68.0,No,Yes,Yes,8.448150593342275,4,15,1,0,0,1,0,1,1
793,Sephora Favorites,Perfume Gift Sets,5.0,-0.1502347417840375,0.5457025920873124,25.0,No,Yes,No,5.403531282328869,1,15,1,0,0,1,1,0,1
794,Sephora Favorites,Perfume Gift Sets,5.0,-0.2347417840375587,0.4287663223543169,75.0,No,Yes,No,8.798047900293017,1,15,1,0,0,1,1,0,1
795,Sephora Favorites,Perfume Gift Sets,4.0,-0.1032863849765258,0.1559150263106607,68.0,No,Yes,No,8.448150593342275,1,15,1,0,0,1,1,0,1
796,Sephora Favorites,Perfume Gift Sets,4.0,-0.2253521126760563,-0.2744104463067628,75.0,No,Yes,Yes,8.798047900293017,1,15,1,0,0,1,0,1,1
797,Sephora Favorites,Perfume Gift Sets,3.5,-0.0375586854460093,1.1108945624634574,65.0,No,Yes,Yes,8.290427086042193,1,15,1,0,0,1,0,1,1
798,SKYLAR,Perfume Gift Sets,3.5,0.215962441314554,0.3508088091989865,29.0,No,No,Yes,5.79980421045907,1,9,1,0,1,0,0,1,1
799,SKYLAR,Perfume,4.0,-0.0657276995305164,-0.1948937828883258,78.0,No,No,No,8.940999128028045,3,9,1,0,1,0,1,0,1
800,SKYLAR,Perfume,5.0,0.7136150234741784,-0.3402845449230169,78.0,No,No,No,8.940999128028045,3,9,1,0,1,0,1,0,1
801,SKYLAR,Perfume,4.0,-0.1502347417840375,-0.2771389592671994,78.0,No,No,No,8.940999128028045,3,9,1,0,1,0,1,0,1
802,SKYLAR,Fragrance,5.0,-0.244131455399061,-0.4287663223543169,29.0,No,No,No,5.79980421045907,0,9,1,0,1,0,1,0,1
803,SKYLAR,Perfume,5.0,-0.1690140845070422,-0.3264470863379458,78.0,No,No,No,8.940999128028045,3,9,1,0,1,0,1,0,1
804,SKYLAR,Perfume,5.0,-0.2253521126760563,-0.2800623660105242,29.0,No,No,No,5.79980421045907,3,9,1,0,1,0,1,0,1
805,SKYLAR,Perfume,4.5,-0.2253521126760563,-0.3358019879165854,78.0,No,No,No,8.940999128028045,3,9,1,0,1,0,1,0,1
806,SKYLAR,Perfume,5.0,-0.1690140845070422,-0.3619177548236211,78.0,No,No,No,8.940999128028045,3,9,1,0,1,0,1,0,1
807,SKYLAR,Perfume,4.5,-0.1971830985915492,-0.3615279672578445,78.0,No,No,No,8.940999128028045,3,9,1,0,1,0,1,0,1
808,SKYLAR,Perfume,5.0,-0.2347417840375587,-0.3488598713701032,29.0,No,No,No,5.79980421045907,3,9,1,0,1,0,1,0,1
809,SKYLAR,Perfume,4.5,-0.1971830985915492,-0.3623075423893978,29.0,No,No,No,5.79980421045907,3,9,1,0,1,0,1,0,1
810,SKYLAR,Perfume,5.0,-0.244131455399061,-0.3734164880140324,29.0,No,No,No,5.79980421045907,3,9,1,0,1,0,1,0,1
811,SKYLAR,Perfume,4.5,-0.2253521126760563,-0.3582147729487429,29.0,No,No,No,5.79980421045907,3,9,1,0,1,0,1,0,1
812,Sol de Janeiro,Perfume,3.5,0.3004694835680751,1.987916585460924,78.0,No,Yes,No,8.940999128028045,3,6,1,0,0,1,1,0,1
813,Sol de Janeiro,Fragrance,4.5,3.436619718309859,5.905281621516274,19.0,No,No,No,4.71543474776668,0,6,1,0,1,0,1,0,1
814,TOCCA,Perfume,4.5,4.732394366197183,2.845449230169557,76.0,No,No,No,8.846137110936349,3,23,1,0,1,0,1,0,1
815,TOCCA,Perfume,4.5,3.6901408450704234,1.5786396413954396,76.0,No,No,No,8.846137110936349,3,23,1,0,1,0,1,0,1
816,TOCCA,Perfume,4.5,4.732394366197183,2.4751510426817385,76.0,No,No,No,8.846137110936349,3,23,1,0,1,0,1,0,1
817,TOCCA,Perfume,4.5,3.652582159624413,1.695575911128435,76.0,No,No,No,8.846137110936349,3,23,1,0,1,0,1,0,1
818,TOCCA,Fragrance,0.0,-0.2535211267605634,-0.3287858117326057,20.0,No,No,Yes,4.839800743255356,0,23,1,0,1,0,0,1,1
819,TOCCA,Fragrance,0.0,-0.2535211267605634,-0.3319041122588189,48.0,No,No,Yes,7.28390388000638,0,23,1,0,1,0,0,1,1
820,TOCCA,Perfume,4.5,1.568075117370892,0.9744689144416292,76.0,No,No,No,8.846137110936349,3,23,1,0,1,0,1,0,1
821,TOCCA,Perfume Gift Sets,4.5,-0.2253521126760563,-0.2597934125901384,18.0,No,No,Yes,4.586386148823696,1,23,1,0,1,0,0,1,1
822,TOCCA,Perfume,4.5,1.2018779342723005,1.0329370493081271,76.0,No,No,No,8.846137110936349,3,23,1,0,1,0,1,0,1
823,TOCCA,Perfume,4.0,0.1690140845070422,0.2533619177548236,76.0,No,No,No,8.846137110936349,3,23,1,0,1,0,1,0,1
