,brand,category,rating,number_of_reviews,love,price,online_only,exclusive,limited_edition,price_box
736,PINROSE,Perfume,4.0,0.4694835680751174,0.21438316117715844,77.0,No,Yes,No,8.893784278203992
737,PINROSE,Perfume,4.0,0.4131455399061033,0.2923406743324888,77.0,No,Yes,No,8.893784278203992
738,PINROSE,Perfume Gift Sets,4.0,-0.1784037558685446,-0.038978756577665176,25.0,No,Yes,Yes,5.403531282328869
739,PINROSE,Perfume,4.0,0.38497652582159625,0.2728512960436562,77.0,No,Yes,No,8.893784278203992
740,PINROSE,Perfume,4.0,0.009389671361502348,0.038978756577665176,77.0,No,Yes,No,8.893784278203992
741,PINROSE,Perfume,4.0,0.09389671361502347,0.1364256480218281,77.0,No,Yes,No,8.893784278203992
742,PINROSE,Perfume,4.5,-0.13145539906103287,0.19489378288832587,48.0,No,Yes,No,7.28390388000638
743,PINROSE,Perfume,4.0,0.431924882629108,0.4287663223543169,77.0,No,Yes,No,8.893784278203992
744,PINROSE,Perfume,5.0,-0.24413145539906103,-0.3714675501851491,27.0,No,No,No,5.606823093454363
745,PINROSE,Perfume,5.0,-0.2347417840375587,-0.3812122393295654,27.0,No,No,No,5.606823093454363
746,PINROSE,Perfume,4.0,0.11267605633802817,0.11693626973299552,77.0,No,Yes,No,8.893784278203992
747,PINROSE,Perfume,4.0,-0.06572769953051644,-0.09744689144416294,77.0,No,Yes,No,8.893784278203992
748,Prada,Perfume,4.0,9.136150234741784,8.380432664198013,126.0,No,No,No,10.831111229874148
749,Prada,Cologne,5.0,0.26291079812206575,0.23387253946599104,94.0,No,No,No,9.64443787350625
750,Prada,Cologne,5.0,1.1737089201877935,0.5846813486649776,112.0,No,No,No,10.341564235665905
751,Prada,Cologne,5.0,0.06572769953051644,-0.07795751315533035,102.0,No,No,No,9.964900870787623
752,Prada,Cologne,5.0,0.6948356807511737,0.25336191775482364,94.0,No,No,No,9.64443787350625
753,Prada,Perfume,4.0,-0.06572769953051644,-0.05846813486649776,76.0,No,No,No,8.846137110936349
754,Prada,Perfume,4.5,0.6948356807511737,1.2083414539076203,126.0,No,No,No,10.831111229874148
755,Prada,Perfume,3.5,0.5633802816901409,0.5846813486649776,126.0,No,Yes,No,10.831111229874148
756,Prada,Cologne,4.5,0.6666666666666666,-0.07795751315533035,74.0,No,No,No,8.749506568302204
757,Prada,Perfume,4.5,0.8356807511737089,1.0134476710192946,102.0,No,No,No,9.964900870787623
758,Prada,Perfume,4.0,1.1549295774647887,1.1888520756187877,102.0,No,No,No,9.964900870787623
759,Prada,Perfume,4.5,1.755868544600939,0.8380432664198012,126.0,No,No,No,10.831111229874148
760,Prada,Perfume Gift Sets,4.0,-0.20657276995305165,0.17540440459949327,30.0,No,No,Yes,5.892806489984965
761,Prada,Perfume Gift Sets,5.0,-0.24413145539906103,-0.3135840966673163,78.0,No,Yes,Yes,8.940999128028045
762,Prada,Cologne,5.0,0.009389671361502348,-0.24342233482751902,98.0,No,No,No,9.806965006640148
763,rag & bone,Perfume,5.0,-0.20657276995305165,-0.2833755603196258,150.0,No,Yes,No,11.58809224176199
764,rag & bone,Perfume,4.5,-0.18779342723004694,-0.34418242058078347,150.0,No,Yes,No,11.58809224176199
765,rag & bone,Perfume,4.0,-0.19718309859154928,-0.24673552913662053,150.0,No,Yes,No,11.58809224176199
766,rag & bone,Perfume,3.5,-0.215962441314554,-0.3188462288053011,150.0,No,Yes,No,11.58809224176199
767,rag & bone,Perfume,3.5,-0.22535211267605634,-0.37244201909959074,150.0,No,Yes,No,11.58809224176199
768,rag & bone,Perfume,3.0,-0.2347417840375587,-0.3126096277528747,150.0,No,Yes,No,11.58809224176199
769,Ralph Lauren,Cologne,5.0,0.5352112676056338,0.4092769440654843,70.0,No,No,No,8.550605122246802
770,Ralph Lauren,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3753654258429156,106.0,Yes,No,Yes,10.118547853533446
771,Ralph Lauren,Perfume,4.5,4.347417840375587,-0.019489378288832588,98.0,No,No,No,9.806965006640148
772,Ralph Lauren,Perfume Gift Sets,4.0,-0.2347417840375587,-0.05846813486649776,25.0,No,No,Yes,5.403531282328869
773,Ralph Lauren,Cologne,4.5,5.502347417840376,-0.19489378288832587,77.0,No,No,No,8.893784278203992
774,Ralph Lauren,Cologne,5.0,0.8169014084507042,0.17540440459949327,70.0,No,No,No,8.550605122246802
775,Ralph Lauren,Cologne,4.5,2.3380281690140845,-0.40031183005262133,105.0,No,No,No,10.080522838937371
776,Ralph Lauren,Perfume,4.5,4.732394366197183,2.3777041512375754,82.0,No,No,No,9.125718454601753
777,Ralph Lauren,Cologne,4.5,1.3708920187793427,0.11693626973299552,70.0,No,No,No,8.550605122246802
778,Ralph Lauren,Cologne,4.5,-0.11267605633802817,-0.24615084778795557,56.0,No,No,No,7.784283642881873
779,Ralph Lauren,Perfume,4.0,-0.19718309859154928,-0.19489378288832587,98.0,No,No,No,9.806965006640148
780,Ralph Lauren,Cologne,4.5,0.19718309859154928,-0.23387253946599104,72.0,No,No,No,8.651025360870298
781,Ralph Lauren,Cologne Gift Sets,0.0,-0.2535211267605634,-0.4178522705125706,98.0,Yes,No,No,9.806965006640148
782,Ralph Lauren,Perfume,4.5,-0.06572769953051644,0.09744689144416294,48.0,No,No,No,7.28390388000638
783,Ralph Lauren,Cologne Gift Sets,0.0,-0.2535211267605634,-0.426427596959657,112.0,Yes,No,No,10.341564235665905
784,Ralph Lauren,Cologne,4.5,1.8497652582159625,-0.29351003702981876,75.0,No,No,No,8.798047900293017
785,Ralph Lauren,Cologne,5.0,-0.20657276995305165,-0.32527772364061586,70.0,No,No,No,8.550605122246802
786,Ralph Lauren,Cologne,4.5,0.11267605633802817,-0.1364256480218281,68.0,No,No,No,8.448150593342275
787,Ralph Lauren,Cologne,4.5,2.056338028169014,-0.3599688169947379,90.0,No,No,No,9.476981766170557
788,Ralph Lauren,Cologne,4.5,-0.215962441314554,-0.34418242058078347,85.0,No,No,No,9.260148490029655
789,Ralph Lauren,Cologne,5.0,-0.22535211267605634,-0.3780939388033522,77.0,No,No,Yes,8.893784278203992
790,Ralph Lauren,Cologne Gift Sets,0.0,-0.2535211267605634,-0.4151237575521341,99.0,Yes,No,No,9.846867029289216
791,Sephora Favorites,Perfume Gift Sets,4.0,0.39436619718309857,3.6250243617228612,65.0,No,Yes,Yes,8.290427086042193
792,Sephora Favorites,Cologne Gift Sets,5.0,-0.2347417840375587,-0.21438316117715844,68.0,No,Yes,Yes,8.448150593342275
793,Sephora Favorites,Perfume Gift Sets,5.0,-0.15023474178403756,0.5457025920873124,25.0,No,Yes,No,5.403531282328869
794,Sephora Favorites,Perfume Gift Sets,5.0,-0.2347417840375587,0.4287663223543169,75.0,No,Yes,No,8.798047900293017
795,Sephora Favorites,Perfume Gift Sets,4.0,-0.10328638497652583,0.1559150263106607,68.0,No,Yes,No,8.448150593342275
796,Sephora Favorites,Perfume Gift Sets,4.0,-0.22535211267605634,-0.2744104463067628,75.0,No,Yes,Yes,8.798047900293017
797,Sephora Favorites,Perfume Gift Sets,3.5,-0.03755868544600939,1.1108945624634574,65.0,No,Yes,Yes,8.290427086042193
798,SKYLAR,Perfume Gift Sets,3.5,0.215962441314554,0.35080880919898655,29.0,No,No,Yes,5.79980421045907
799,SKYLAR,Perfume,4.0,-0.06572769953051644,-0.19489378288832587,78.0,No,No,No,8.940999128028045
800,SKYLAR,Perfume,5.0,0.7136150234741784,-0.34028454492301696,78.0,No,No,No,8.940999128028045
801,SKYLAR,Perfume,4.0,-0.15023474178403756,-0.2771389592671994,78.0,No,No,No,8.940999128028045
802,SKYLAR,Fragrance,5.0,-0.24413145539906103,-0.4287663223543169,29.0,No,No,No,5.79980421045907
803,SKYLAR,Perfume,5.0,-0.16901408450704225,-0.32644708633794584,78.0,No,No,No,8.940999128028045
804,SKYLAR,Perfume,5.0,-0.22535211267605634,-0.28006236601052426,29.0,No,No,No,5.79980421045907
805,SKYLAR,Perfume,4.5,-0.22535211267605634,-0.33580198791658544,78.0,No,No,No,8.940999128028045
806,SKYLAR,Perfume,5.0,-0.16901408450704225,-0.36191775482362115,78.0,No,No,No,8.940999128028045
807,SKYLAR,Perfume,4.5,-0.19718309859154928,-0.3615279672578445,78.0,No,No,No,8.940999128028045
808,SKYLAR,Perfume,5.0,-0.2347417840375587,-0.34885987137010327,29.0,No,No,No,5.79980421045907
809,SKYLAR,Perfume,4.5,-0.19718309859154928,-0.3623075423893978,29.0,No,No,No,5.79980421045907
810,SKYLAR,Perfume,5.0,-0.24413145539906103,-0.3734164880140324,29.0,No,No,No,5.79980421045907
811,SKYLAR,Perfume,4.5,-0.22535211267605634,-0.35821477294874293,29.0,No,No,No,5.79980421045907
812,Sol de Janeiro,Perfume,3.5,0.3004694835680751,1.9879165854609238,78.0,No,Yes,No,8.940999128028045
813,Sol de Janeiro,Fragrance,4.5,3.436619718309859,5.905281621516274,19.0,No,No,No,4.71543474776668
814,TOCCA,Perfume,4.5,4.732394366197183,2.8454492301695575,76.0,No,No,No,8.846137110936349
815,TOCCA,Perfume,4.5,3.6901408450704225,1.5786396413954396,76.0,No,No,No,8.846137110936349
816,TOCCA,Perfume,4.5,4.732394366197183,2.4751510426817385,76.0,No,No,No,8.846137110936349
817,TOCCA,Perfume,4.5,3.652582159624413,1.695575911128435,76.0,No,No,No,8.846137110936349
818,TOCCA,Fragrance,0.0,-0.2535211267605634,-0.32878581173260574,20.0,No,No,Yes,4.839800743255356
819,TOCCA,Fragrance,0.0,-0.2535211267605634,-0.33190411225881894,48.0,No,No,Yes,7.28390388000638
820,TOCCA,Perfume,4.5,1.568075117370892,0.9744689144416293,76.0,No,No,No,8.846137110936349
821,TOCCA,Perfume Gift Sets,4.5,-0.22535211267605634,-0.2597934125901384,18.0,No,No,Yes,4.586386148823696
822,TOCCA,Perfume,4.5,1.2018779342723005,1.0329370493081271,76.0,No,No,No,8.846137110936349
823,TOCCA,Perfume,4.0,0.16901408450704225,0.25336191775482364,76.0,No,No,No,8.846137110936349
824,TOCCA,Perfume,4.0,0.22535211267605634,0.07795751315533035,76.0,No,No,No,8.846137110936349
825,TOCCA,Perfume Gift Sets,4.0,-0.24413145539906103,-0.36055349834340283,35.0,No,Yes,Yes,6.327749712805777
826,TOCCA,Perfume,4.5,1.2394366197183098,0.662638861820308,76.0,No,No,No,8.846137110936349
827,TOCCA,Perfume Gift Sets,3.5,-0.16901408450704225,0.05846813486649776,25.0,No,No,Yes,5.403531282328869
828,TOCCA,Perfume Gift Sets,3.0,-0.20657276995305165,-0.07795751315533035,20.0,No,No,Yes,4.839800743255356
829,TokyoMilk,Perfume,4.0,0.460093896713615,0.019489378288832588,42.0,No,No,No,6.868662914071963
830,TOM FORD,Perfume,4.5,0.5633802816901409,1.9879165854609238,240.0,No,No,No,13.836036628506331
831,TOM FORD,Perfume,4.5,0.9859154929577465,3.079321769635549,240.0,No,No,No,13.836036628506331
832,TOM FORD,Perfume,3.5,0.6291079812206573,1.9489378288832586,335.0,Yes,No,No,15.633336664217314
833,TOM FORD,Perfume,4.5,9.136150234741784,5.827324108360943,128.0,No,No,No,10.897879691756224
834,TOM FORD,Perfume,4.0,1.2582159624413145,2.6115766907035667,240.0,No,No,No,13.836036628506331
835,TOM FORD,Perfume,3.5,-0.06572769953051644,0.4092769440654843,335.0,No,No,No,15.633336664217314
836,TOM FORD,Perfume,3.5,1.84037558685446,1.7930228025725978,240.0,No,No,No,13.836036628506331
837,TOM FORD,Perfume,4.5,0.6197183098591549,0.9549795361527967,128.0,No,No,No,10.897879691756224
838,TOM FORD,Perfume,4.0,0.30985915492957744,1.2083414539076203,335.0,No,No,No,15.633336664217314
839,TOM FORD,Perfume,4.5,-0.09389671361502347,0.2923406743324888,240.0,No,No,No,13.836036628506331
840,TOM FORD,Perfume,4.0,0.8544600938967136,1.4227246150847788,90.0,No,Yes,No,9.476981766170557
841,TOM FORD,Cologne,4.5,0.30985915492957744,0.3118300526213214,180.0,No,No,No,12.422911650629937
842,TOM FORD,Perfume,4.0,-0.03755868544600939,0.21438316117715844,240.0,No,No,No,13.836036628506331
843,TOM FORD,Perfume,4.5,2.291079812206573,2.1438316117715845,128.0,No,No,No,10.897879691756224
844,TOM FORD,Perfume,4.0,0.028169014084507043,0.35080880919898655,240.0,No,No,No,13.836036628506331
845,TOM FORD,Cologne,5.0,-0.15023474178403756,-0.17540440459949327,240.0,No,No,No,13.836036628506331
846,TOM FORD,Perfume,3.5,1.352112676056338,0.1364256480218281,195.0,No,No,No,12.803996490638076
847,TOM FORD,Perfume,4.0,0.06572769953051644,0.6041707269538101,240.0,No,No,No,13.836036628506331
848,TOM FORD,Perfume,4.0,-0.018779342723004695,0.23387253946599104,49.0,No,Yes,No,7.349509945238935
849,TOM FORD,Cologne,4.5,0.3286384976525822,0.05846813486649776,128.0,No,No,No,10.897879691756224
850,TOM FORD,Perfume,3.0,-0.24413145539906103,-0.28162151627363086,60.0,No,No,No,8.01579744448119
851,TOM FORD,Perfume,3.5,0.5070422535211268,0.25336191775482364,128.0,No,No,No,10.897879691756224
852,TOM FORD,Perfume,4.5,0.06572769953051644,0.662638861820308,240.0,No,No,No,13.836036628506331
853,TOM FORD,Perfume,4.5,1.5023474178403755,1.4811927499512765,128.0,No,No,No,10.897879691756224
854,TOM FORD,Perfume,4.0,1.624413145539906,0.5262132137984799,128.0,No,No,No,10.897879691756224
855,TOM FORD,Cologne,5.0,-0.24413145539906103,-0.3519781718963165,128.0,No,No,No,10.897879691756224
856,TOM FORD,Perfume,4.5,0.046948356807511735,0.6821282401091405,240.0,No,No,No,13.836036628506331
857,TOM FORD,Perfume,4.5,-0.18779342723004694,-0.27070746443188465,128.0,No,No,No,10.897879691756224
858,TOM FORD,Perfume,4.0,-0.13145539906103287,-0.05846813486649776,49.0,No,Yes,No,7.349509945238935
859,TOM FORD,Perfume,4.5,-0.1784037558685446,-0.09744689144416294,240.0,No,No,No,13.836036628506331
860,TOM FORD,Perfume,4.0,-0.08450704225352113,0.17540440459949327,70.0,No,No,No,8.550605122246802
861,TOM FORD,Perfume,4.5,0.018779342723004695,0.4287663223543169,240.0,No,No,No,13.836036628506331
862,TOM FORD,Perfume,4.5,-0.1784037558685446,-0.07795751315533035,240.0,No,No,No,13.836036628506331
863,TOM FORD,Perfume,4.5,-0.08450704225352113,0.038978756577665176,128.0,No,No,No,10.897879691756224
864,TOM FORD,Cologne,4.5,0.5446009389671361,-0.11693626973299552,110.0,No,No,No,10.268177897608886
865,TOM FORD,Perfume,4.0,-0.16901408450704225,-0.19489378288832587,240.0,No,No,No,13.836036628506331
866,TOM FORD,Perfume,4.5,-0.046948356807511735,0.7795751315533035,325.0,No,No,No,15.462528208007685
867,TOM FORD,Perfume,0.0,-0.2535211267605634,-0.39076203469109333,240.0,No,No,No,13.836036628506331
868,TOM FORD,Perfume,5.0,-0.2347417840375587,-0.3059832391346716,180.0,No,No,No,12.422911650629937
869,TOM FORD,Perfume,4.5,-0.15023474178403756,-0.05846813486649776,49.0,No,Yes,No,7.349509945238935
870,TOM FORD,Perfume,5.0,-0.2347417840375587,-0.29214578054960044,49.0,No,No,No,7.349509945238935
871,TOM FORD,Perfume,4.0,-0.10328638497652583,-0.1364256480218281,335.0,No,No,No,15.633336664217314
872,TOM FORD,Perfume Gift Sets,0.0,-0.2535211267605634,-0.4108360943285909,128.0,Yes,No,Yes,10.897879691756224
873,TOM FORD,Perfume,4.0,-0.1784037558685446,0.09744689144416294,240.0,No,No,No,13.836036628506331
874,TOM FORD,Perfume,5.0,-0.08450704225352113,0.038978756577665176,240.0,No,No,No,13.836036628506331
875,TOM FORD,Perfume,4.5,-0.07511737089201878,0.0,240.0,Yes,No,No,13.836036628506331
876,TOM FORD,Perfume,4.0,0.24413145539906103,0.1559150263106607,110.0,No,No,No,10.268177897608886
877,TOM FORD,Perfume,3.5,-0.15023474178403756,-0.038978756577665176,240.0,No,No,No,13.836036628506331
878,TOM FORD,Perfume,4.5,-0.09389671361502347,-0.07795751315533035,240.0,No,No,No,13.836036628506331
879,TOM FORD,Cologne,5.0,-0.24413145539906103,-0.4008965114012863,49.0,No,No,No,7.349509945238935
880,TOM FORD,Perfume,5.0,-0.18779342723004694,-0.1559150263106607,70.0,No,No,No,8.550605122246802
881,TOM FORD,Perfume,4.0,-0.22535211267605634,-0.3375560319625804,70.0,No,No,No,8.550605122246802
882,TOM FORD,Perfume,5.0,-0.20657276995305165,-0.23387253946599104,70.0,No,No,No,8.550605122246802
883,TOM FORD,Cologne,5.0,-0.215962441314554,-0.3200155915026311,240.0,No,No,No,13.836036628506331
884,TOM FORD,Perfume,5.0,-0.19718309859154928,-0.3083219645293315,235.0,No,No,No,13.728458880472994
885,TOM FORD,Perfume,4.5,-0.2347417840375587,-0.36659520561294096,180.0,No,No,No,12.422911650629937
886,TOM FORD,Perfume,4.0,-0.009389671361502348,0.09744689144416294,240.0,No,No,No,13.836036628506331
887,TOM FORD,Perfume,4.0,-0.10328638497652583,-0.09744689144416294,125.0,No,No,No,10.797447773219952
888,TOM FORD,Perfume,3.5,-0.215962441314554,-0.24303254726174234,60.0,No,No,No,8.01579744448119
889,TOM FORD,Perfume,4.0,-0.19718309859154928,-0.2389397778210875,49.0,No,No,No,7.349509945238935
890,TOM FORD,Perfume,5.0,-0.18779342723004694,-0.1559150263106607,240.0,No,No,No,13.836036628506331
891,TOM FORD,Cologne,5.0,-0.2347417840375587,-0.36133307347495613,335.0,Yes,No,No,15.633336664217314
892,TOM FORD,Cologne,5.0,-0.24413145539906103,-0.39329565386864157,335.0,No,No,No,15.633336664217314
893,TOM FORD,Cologne,4.5,-0.14084507042253522,-0.17540440459949327,97.0,No,No,No,9.766776201471876
894,TOM FORD,Cologne,4.5,-0.20657276995305165,-0.32839602416682906,122.0,No,No,No,10.69530969343442
895,TOM FORD,Perfume,2.5,-0.22535211267605634,-0.3812122393295654,70.0,Yes,No,No,8.550605122246802
896,Tory Burch,Perfume,4.0,3.896713615023474,3.878386279477685,100.0,No,No,No,9.886487181936577
897,Tory Burch,Perfume,4.0,1.1267605633802817,0.8380432664198012,130.0,No,No,No,10.963919948435288
898,Tory Burch,Perfume Gift Sets,4.5,-0.16901408450704225,0.3118300526213214,22.0,No,Yes,Yes,5.076002742512173
899,Tory Burch,Perfume,4.5,-0.056338028169014086,-0.038978756577665176,130.0,No,No,No,10.963919948435288
900,Tory Burch,Perfume,4.5,-0.16901408450704225,-0.21438316117715844,30.0,No,Yes,No,5.892806489984965
901,Tory Burch,Perfume,4.0,-0.14084507042253522,-0.30130578834535177,120.0,No,No,No,10.626234399741618
902,Valentino,Perfume,5.0,3.7652582159624415,1.461703371662444,100.0,No,No,No,9.886487181936577
903,Valentino,Perfume Gift Sets,5.0,-0.18779342723004694,-0.21438316117715844,148.0,No,No,No,11.528405653546416
904,Versace,Perfume,4.5,9.136150234741784,17.150652894172676,95.0,No,No,No,9.685517901520962
905,Versace,Perfume Gift Sets,4.5,-0.19718309859154928,0.23387253946599104,49.0,Yes,Yes,Yes,7.349509945238935
906,Versace,Cologne,4.5,2.7699530516431925,3.3716624439680376,118.0,No,No,No,10.556346352542793
907,Versace,Cologne,5.0,2.4507042253521125,1.1888520756187877,115.0,No,No,No,10.449938475397245
908,Versace,Cologne,4.5,0.8544600938967136,1.0914051841746248,118.0,No,No,No,10.556346352542793
909,Versace,Perfume,4.0,1.3708920187793427,2.5141297992594036,92.0,No,No,No,9.561348581144523
910,Versace,Fragrance,0.0,-0.2535211267605634,-0.2638861820307932,18.0,Yes,Yes,Yes,4.586386148823696
911,Versace,Cologne,5.0,2.5258215962441315,0.9744689144416293,115.0,No,No,No,10.449938475397245
912,Versace,Perfume,4.5,1.0985915492957747,1.5396608848177744,115.0,Yes,No,No,10.449938475397245
913,Versace,Perfume,5.0,0.3192488262910798,1.929448450594426,30.0,No,Yes,Yes,5.892806489984965
914,Versace,Perfume,4.5,2.31924882629108,2.397193529526408,60.0,No,No,No,8.01579744448119
915,Versace,Perfume,4.5,1.6713615023474178,2.1438316117715845,125.0,No,No,No,10.797447773219952
916,Versace,Cologne,4.5,0.06572769953051644,-0.11693626973299552,80.0,No,No,No,9.034169117693915
917,Versace,Perfume,4.5,0.92018779342723,0.9744689144416293,95.0,No,No,No,9.685517901520962
918,Versace,Cologne Gift Sets,5.0,-0.24413145539906103,-0.4045994932761645,107.0,Yes,No,No,10.156321937926906
919,Versace,Perfume,4.5,0.0,0.7016176183979731,32.0,No,No,No,6.072475035482995
920,Versace,Perfume,5.0,-0.1784037558685446,0.23387253946599104,32.0,No,No,No,6.072475035482995
921,Versace,Perfume,5.0,-0.20657276995305165,-0.23387253946599104,30.0,No,No,No,5.892806489984965
922,Versace,Perfume,5.0,0.10328638497652583,0.4092769440654843,99.0,No,No,No,9.846867029289216
923,Versace,Perfume Gift Sets,0.0,-0.2535211267605634,-0.39290586630286495,78.0,Yes,No,No,8.940999128028045
924,Viktor&Rolf,Perfume,4.5,37.305164319248824,27.772364061586437,165.0,No,No,No,12.018837785588984
925,Viktor&Rolf,Cologne,4.5,4.187793427230047,2.319236016371078,92.0,No,No,No,9.561348581144523
926,Viktor&Rolf,Perfume Gift Sets,5.0,-0.2347417840375587,-0.28201130383940753,125.0,No,No,No,10.797447773219952
927,Viktor&Rolf,Perfume,4.5,1.7746478873239437,3.293704930812707,98.0,No,No,No,9.806965006640148
928,Viktor&Rolf,Perfume,4.5,1.3145539906103287,-0.321184954199961,165.0,No,No,No,12.018837785588984
929,Viktor&Rolf,Perfume,4.5,1.5211267605633803,3.020853634769051,120.0,No,No,No,10.626234399741618
930,Viktor&Rolf,Cologne,5.0,-0.009389671361502348,-0.07795751315533035,120.0,No,No,No,10.626234399741618
931,Viktor&Rolf,Cologne,4.5,-0.08450704225352113,-0.21438316117715844,105.0,No,No,No,10.080522838937371
932,Viktor&Rolf,Perfume,4.5,1.4553990610328638,0.8380432664198012,115.0,No,No,No,10.449938475397245
933,Viktor&Rolf,Perfume Gift Sets,5.0,-0.24413145539906103,-0.408497368933931,130.0,No,No,No,10.963919948435288
934,Viktor&Rolf,Perfume Gift Sets,4.5,-0.18779342723004694,0.09744689144416294,65.0,No,No,Yes,8.290427086042193
935,Viktor&Rolf,Fragrance,0.0,-0.2535211267605634,-0.3428181641005652,32.0,No,Yes,No,6.072475035482995
936,Viktor&Rolf,Perfume,4.0,0.5915492957746479,0.38978756577665175,145.0,No,No,No,11.437805170767303
937,Viktor&Rolf,Perfume,4.5,0.11267605633802817,0.0,145.0,No,No,No,11.437805170767303
938,Viktor&Rolf,Perfume,4.0,0.5915492957746479,1.0719158058857923,95.0,No,No,No,9.685517901520962
939,Viktor&Rolf,Perfume Gift Sets,4.5,-0.1596244131455399,-0.05846813486649776,135.0,Yes,Yes,Yes,11.12595725714876
940,Viktor&Rolf,Perfume,3.5,0.4507042253521127,0.05846813486649776,145.0,No,No,No,11.437805170767303
941,Viktor&Rolf,Perfume Gift Sets,3.5,-0.1784037558685446,-0.1364256480218281,25.0,No,Yes,No,5.403531282328869
942,Viktor&Rolf,Perfume,4.0,-0.14084507042253522,-0.19489378288832587,145.0,Yes,No,No,11.437805170767303
943,Viktor&Rolf,Cologne Gift Sets,0.0,-0.2535211267605634,-0.40265055544728123,150.0,Yes,No,Yes,11.58809224176199
944,Viktor&Rolf,Perfume,3.5,-0.13145539906103287,-0.1559150263106607,145.0,No,No,No,11.437805170767303
945,Viktor&Rolf,Perfume,4.0,0.046948356807511735,0.25336191775482364,145.0,No,No,No,11.437805170767303
946,Viktor&Rolf,Perfume,4.0,-0.215962441314554,-0.33950496979146366,145.0,Yes,No,No,11.437805170767303
947,Viktor&Rolf,Perfume,3.5,-0.20657276995305165,-0.17540440459949327,145.0,Yes,No,No,11.437805170767303
948,Yves Saint Laurent,Perfume,4.5,46.694835680751176,20.093549015786397,124.0,No,No,No,10.76359478028962
949,Yves Saint Laurent,Perfume,4.5,2.967136150234742,3.3131943091015397,104.0,No,No,No,10.04224281339579
950,Yves Saint Laurent,Perfume Gift Sets,4.5,0.16901408450704225,5.223153381407133,29.0,No,Yes,Yes,5.79980421045907
951,Yves Saint Laurent,Perfume,4.5,5.737089201877934,8.088091989865523,97.0,No,No,No,9.766776201471876
952,Yves Saint Laurent,Cologne,5.0,7.859154929577465,2.7090235821477293,74.0,No,No,No,8.749506568302204
953,Yves Saint Laurent,Cologne,4.5,0.06572769953051644,0.2923406743324888,120.0,No,No,No,10.626234399741618
954,Yves Saint Laurent,Cologne,4.5,1.1267605633802817,0.9354901578639642,95.0,No,No,No,9.685517901520962
955,Yves Saint Laurent,Cologne,5.0,2.431924882629108,0.9354901578639642,95.0,No,No,No,9.685517901520962
956,Yves Saint Laurent,Perfume,4.5,0.046948356807511735,0.4677450789319821,102.0,No,No,No,9.964900870787623
957,Yves Saint Laurent,Perfume Gift Sets,4.0,-0.12206572769953052,1.0134476710192946,35.0,No,Yes,Yes,6.327749712805777
958,Yves Saint Laurent,Perfume Gift Sets,0.0,-0.2535211267605634,-0.33794581952835706,68.0,No,Yes,No,8.448150593342275
959,Yves Saint Laurent,Perfume,0.0,-0.2535211267605634,-0.35314753459364645,128.0,No,No,No,10.897879691756224
960,Yves Saint Laurent,Perfume,4.5,1.323943661971831,0.07795751315533035,112.0,No,Yes,No,10.341564235665905
961,Yves Saint Laurent,Perfume,4.5,1.2863849765258215,0.38978756577665175,62.0,No,No,No,8.127508568100522
962,Yves Saint Laurent,Cologne,5.0,-0.03755868544600939,-0.11693626973299552,80.0,No,No,No,9.034169117693915
963,Yves Saint Laurent,Perfume,5.0,-0.10328638497652583,0.07795751315533035,74.0,No,No,No,8.749506568302204
964,Yves Saint Laurent,Cologne,5.0,0.08450704225352113,-0.37322159423114404,77.0,No,No,No,8.893784278203992
965,Yves Saint Laurent,Cologne,4.5,0.6948356807511737,-0.21438316117715844,74.0,No,No,No,8.749506568302204
966,Yves Saint Laurent,Cologne Gift Sets,5.0,-0.2347417840375587,-0.3424283765347885,95.0,No,No,No,9.685517901520962
967,Yves Saint Laurent,Perfume Gift Sets,5.0,-0.2347417840375587,-0.11693626973299552,150.0,No,No,No,11.58809224176199
968,Yves Saint Laurent,Perfume,4.5,2.187793427230047,1.7540440459949327,94.0,No,Yes,No,9.64443787350625
969,Yves Saint Laurent,Perfume Gift Sets,5.0,-0.20657276995305165,-0.11693626973299552,150.0,No,No,No,11.58809224176199
970,Yves Saint Laurent,Cologne,4.5,0.4788732394366197,0.019489378288832588,108.0,No,No,No,10.19384907015294
971,Yves Saint Laurent,Perfume,4.5,0.03755868544600939,0.17540440459949327,97.0,No,No,No,9.766776201471876
972,Yves Saint Laurent,Perfume Gift Sets,5.0,-0.20657276995305165,-0.11693626973299552,78.0,No,No,No,8.940999128028045
973,Yves Saint Laurent,Cologne Gift Sets,0.0,-0.2535211267605634,-0.39173650360553497,140.0,No,No,Yes,11.283835753642643
974,Yves Saint Laurent,Perfume,4.5,6.0,1.559150263106607,39.0,No,No,No,6.645245579270956
975,Yves Saint Laurent,Perfume,4.5,1.483568075117371,0.7795751315533035,94.0,No,Yes,Yes,9.64443787350625
976,Yves Saint Laurent,Cologne Gift Sets,0.0,-0.2535211267605634,-0.3958292730461898,115.0,No,No,Yes,10.449938475397245
977,Yves Saint Laurent,Perfume Gift Sets,5.0,-0.22535211267605634,-0.019489378288832588,78.0,No,No,Yes,8.940999128028045
978,Yves Saint Laurent,Cologne,5.0,-0.24413145539906103,-0.3923211849542,55.0,Yes,No,No,7.72460071065679
979,Yves Saint Laurent,Perfume Gift Sets,5.0,-0.24413145539906103,-0.21438316117715844,115.0,No,Yes,Yes,10.449938475397245
